# Time(s), X(km), Y(km), Z(km), VX(km/s), VY(km/s), VZ(km/s)
  2766000.000000,-293205.861516706995,-133057.330118705810, -80449.345931300864,      0.423402649382,     -1.038499357979,     -0.588064422187
  2769000.000000,-291924.715121585527,-136165.857774291246, -82209.527511774344,      0.430683968141,     -1.033836441676,     -0.585380207474
  2772000.000000,-290621.824065198773,-139260.254314649763, -83961.569456523241,      0.437898930253,     -1.029079071226,     -0.582638273266
  2775000.000000,-289297.388846625516,-142340.240486628405, -85705.301082450926,      0.445046586556,     -1.024229985549,     -0.579840270148
  2778000.000000,-287951.612779163872,-145405.545245860645, -87440.556659422873,      0.452126010367,     -1.019291917420,     -0.576987848940
  2781000.000000,-286584.701920200954,-148455.905731031933, -89167.175405946313,      0.459136299270,     -1.014267588658,     -0.574082657382
  2784000.000000,-285196.864995773765,-151491.067224222264, -90885.001475237907,      0.466076576868,     -1.009159705656,     -0.571126337043
  2787000.000000,-283788.313319971843,-154510.783098342945, -92593.883932331752,      0.472945994465,     -1.003970955248,     -0.568120520439
  2790000.000000,-282359.260709395050,-157514.814752673439, -94293.676722879492,      0.479743732678,     -0.998704000906,     -0.565066828371
  2793000.000000,-280909.923392929893,-160502.931537483091, -95984.238634288849,      0.486469002941,     -0.993361479265,     -0.561966867486
  2796000.000000,-279440.519917153229,-163474.910668697965, -97665.433249835420,      0.493121048917,     -0.987945996960,     -0.558822228027
  2799000.000000,-277951.271047707647,-166430.537133540085, -99337.128896367140,      0.499699147770,     -0.982460127768,     -0.555634481809
  2802000.000000,-276442.399667021993,-169369.603588031867,-100999.198586200931,      0.506202611325,     -0.976906410042,     -0.552405180373
  2805000.000000,-274914.130668772152,-172291.910247219552,-102651.519953789000,      0.512630787085,     -0.971287344418,     -0.549135853341
  2808000.000000,-273366.690849491453,-175197.264768928871,-104293.975187708042,      0.518983059110,     -0.965605391797,     -0.545828006945
  2811000.000000,-271800.308797752252,-178085.482131823781,-105926.450958497677,      0.525258848759,     -0.959862971562,     -0.542483122726
  2814000.000000,-270215.214781339688,-180956.384508495976,-107548.838342848161,      0.531457615285,     -0.954062460043,     -0.539102656399
  2817000.000000,-268611.640632843424,-183809.801134269714,-109161.032744609198,      0.537578856298,     -0.948206189196,     -0.535688036870
  2820000.000000,-266989.819634082727,-186645.568172362138,-110762.933813063675,      0.543622108077,     -0.942296445492,     -0.532240665393
  2823000.000000,-265349.986399775837,-189463.528575997101,-112354.445358882353,      0.549586945762,     -0.936335468992,     -0.528761914866
  2826000.000000,-263692.376760849205,-192263.531948027143,-113935.475268147551,      0.555472983406,     -0.930325452612,     -0.525253129246
  2829000.000000,-262017.227647769148,-195045.434398577869,-115505.935414806503,      0.561279873909,     -0.924268541535,     -0.521715623083
  2832000.000000,-260324.776974259439,-197809.098401188006,-117065.741571888415,      0.567007308826,     -0.918166832793,     -0.518150681163
  2835000.000000,-258615.263521749876,-200554.392647880479,-118614.813321793263,      0.572655018072,     -0.912022374974,     -0.514559558245
  2838000.000000,-256888.926824879338,-203281.191903562401,-120153.073965934702,      0.578222769516,     -0.905837168063,     -0.510943478892
  2841000.000000,-255146.007058354648,-205989.376860118005,-121680.450433996171,      0.583710368487,     -0.899613163393,     -0.507303637379
  2844000.000000,-253386.744925443636,-208678.833990523883,-123196.873193035586,      0.589117657178,     -0.893352263711,     -0.503641197684
  2847000.000000,-251611.381548357167,-211349.455403286207,-124702.276156651918,      0.594444513981,     -0.887056323324,     -0.499957293537
  2850000.000000,-249820.158360752335,-214001.138697470014,-126196.596594407136,      0.599690852744,     -0.880727148343,     -0.496253028540
  2853000.000000,-248013.317002564727,-216633.786818563938,-127679.775041676912,      0.604856621961,     -0.874366496998,     -0.492529476334
  2856000.000000,-246191.099217355892,-219247.307915398327,-129151.755210085743,      0.609941803904,     -0.867976080024,     -0.488787680818
  2859000.000000,-244353.746752339415,-221841.615198312356,-130612.483898665625,      0.614946413710,     -0.861557561104,     -0.485028656411
  2862000.000000,-242501.501261228928,-224416.626798744284,-132061.910905861878,      0.619870498412,     -0.855112557374,     -0.481253388355
  2862254.880935,-242343.455234435591,-224634.508759065066,-132184.532254036661,      0.620285141113,     -0.854563817843,     -0.480931922591
