x,y,z,vx,vy,vz
  6.01882753481169E+05,  1.40410823699348E+06,  2.43100174574879E+05,  4.74889324380821E-01,  1.33947103892998E+00,  2.10372422270210E-01
  6.01939846955506E+05,  1.40567031932560E+06,  2.43190942325460E+05,  4.75147918920430E-01,  1.34145767141355E+00,  2.10540535074279E-01
  6.03147305209394E+05,  1.40392059817015E+06,  2.43845414912860E+05,  4.76309706308883E-01,  1.33942183589122E+00,  2.11159565388994E-01
  6.01667405504568E+05,  1.40436108048157E+06,  2.43472767757107E+05,  4.74686676678378E-01,  1.33978213215043E+00,  2.10763610280446E-01
  6.01002296326956E+05,  1.40302157649366E+06,  2.44051320480541E+05,  4.73786043519622E-01,  1.33802962017281E+00,  2.11279986233838E-01
  6.03240655689297E+05,  1.40283293943027E+06,  2.42225205481811E+05,  4.76242049992241E-01,  1.33798445691130E+00,  2.09448037698641E-01
  6.01273916127197E+05,  1.40326665942421E+06,  2.42079671284277E+05,  4.74075150268632E-01,  1.33828620117013E+00,  2.09273914212530E-01
  6.01310285714040E+05,  1.40360180229263E+06,  2.42703621526673E+05,  4.74176340287250E-01,  1.33873750717577E+00,  2.09930009176487E-01
  6.03124389532245E+05,  1.40596548209396E+06,  2.44070831009427E+05,  4.76540351560410E-01,  1.34201706290902E+00,  2.11481501929344E-01
  6.00417446778762E+05,  1.40304763012986E+06,  2.42630261905374E+05,  4.73100331882859E-01,  1.33792406547219E+00,  2.09809436110626E-01
  5.99779259565484E+05,  1.40334546802428E+06,  2.43971279381490E+05,  4.72447644266851E-01,  1.33828539584115E+00,  2.11183390668367E-01
  6.02230303524521E+05,  1.40374373258933E+06,  2.43437410194474E+05,  4.75247415057967E-01,  1.33906675630442E+00,  2.10709865985051E-01
  6.01915806297446E+05,  1.40284767378659E+06,  2.42084251781557E+05,  4.74747735097404E-01,  1.33783440766899E+00,  2.09274629607454E-01
  6.01486510315835E+05,  1.40285590368236E+06,  2.42614374599562E+05,  4.74277699226724E-01,  1.33781376624013E+00,  2.09805163037862E-01
  6.01764442616995E+05,  1.40444605641633E+06,  2.43139387444066E+05,  4.74800332835186E-01,  1.33988519923241E+00,  2.10427259846921E-01
  6.01563506592696E+05,  1.40381350262370E+06,  2.43153669062273E+05,  4.74495090380270E-01,  1.33906034062915E+00,  2.10405573548270E-01
  6.02157420448660E+05,  1.40554450623474E+06,  2.43093006536980E+05,  4.75375781754275E-01,  1.34132221340401E+00,  2.10435942766251E-01
  6.02913492688168E+05,  1.40327622281545E+06,  2.42557169178249E+05,  4.75936737878335E-01,  1.33851809384004E+00,  2.09802961838124E-01
  6.02585654227304E+05,  1.40463257187351E+06,  2.43559323639270E+05,  4.75757578993232E-01,  1.34023917491356E+00,  2.10886894294364E-01
  6.00779583636437E+05,  1.40329871949071E+06,  2.44283160090519E+05,  4.73574881115743E-01,  1.33836396847236E+00,  2.11525516487803E-01
  6.02278429888346E+05,  1.40520561920234E+06,  2.43728456383130E+05,  4.75486240768399E-01,  1.34093583185964E+00,  2.11077690963643E-01
  6.01320213574169E+05,  1.40307922365150E+06,  2.43520819389214E+05,  4.74139126330205E-01,  1.33811753139313E+00,  2.10745158362944E-01
  6.01570933259456E+05,  1.40362479909762E+06,  2.42909193412837E+05,  4.74474379907637E-01,  1.33881025561801E+00,  2.10151868348188E-01
  6.00254771112676E+05,  1.40160598904535E+06,  2.43930715339643E+05,  4.72769245810466E-01,  1.33613728371334E+00,  2.11071054147212E-01
  6.01619541748775E+05,  1.40361383919050E+06,  2.43054775706556E+05,  4.74531550657499E-01,  1.33880906254971E+00,  2.10300043058507E-01
  6.01050350773009E+05,  1.40355394530423E+06,  2.43623183908719E+05,  4.73896890478901E-01,  1.33868788700014E+00,  2.10863618308033E-01
  6.00105221647477E+05,  1.40235275992963E+06,  2.42041701393529E+05,  4.72647977101665E-01,  1.33697932608247E+00,  2.09166840302810E-01
  6.02946231474923E+05,  1.40449032004961E+06,  2.42324775145375E+05,  4.76117330538270E-01,  1.34004852755160E+00,  2.09620557250717E-01
  6.02618771226238E+05,  1.40321433089972E+06,  2.43554047423974E+05,  4.75619665014987E-01,  1.33845060177540E+00,  2.10816088740065E-01
  6.01058050992870E+05,  1.40433645517791E+06,  2.42657011163811E+05,  4.73981296578515E-01,  1.33963649843301E+00,  2.09910006121528E-01
  6.01257620822369E+05,  1.40382590191531E+06,  2.43045648006164E+05,  4.74151142787356E-01,  1.33903263591746E+00,  2.10292659626162E-01
  6.01730535675425E+05,  1.40414505614740E+06,  2.43433518958043E+05,  4.74731881015524E-01,  1.33951280727539E+00,  2.10714180717033E-01
  6.01066289578449E+05,  1.40344552188301E+06,  2.43678391900412E+05,  4.73903447537930E-01,  1.33855777785719E+00,  2.10917543611058E-01
  6.01573573216350E+05,  1.40384419585998E+06,  2.43757472183526E+05,  4.74527767884906E-01,  1.33912676042394E+00,  2.11028577242240E-01
  6.00813472818902E+05,  1.40270211227299E+06,  2.42467673860342E+05,  4.73498829630498E-01,  1.33752900175385E+00,  2.09634225067724E-01
  6.00314837700588E+05,  1.40210618994029E+06,  2.41416469391542E+05,  4.72839339055831E-01,  1.33666627495884E+00,  2.08521167008877E-01
  6.01982105604451E+05,  1.40530157594974E+06,  2.42628826366128E+05,  4.75139724336103E-01,  1.34097202543302E+00,  2.09946606174504E-01
  6.01101473959284E+05,  1.40268260603683E+06,  2.44094430061923E+05,  4.73856736273727E-01,  1.33761507517325E+00,  2.11309425551885E-01
  6.01802237028307E+05,  1.40321302157976E+06,  2.42102573752942E+05,  4.74666014547412E-01,  1.33828217723893E+00,  2.09307431730756E-01
  6.02194528803331E+05,  1.40366792022332E+06,  2.42921509213912E+05,  4.75183346076258E-01,  1.33894380545555E+00,  2.10176125105944E-01
  6.01783702144119E+05,  1.40373637274771E+06,  2.41946723545050E+05,  4.74706847820997E-01,  1.33893528107605E+00,  2.09170122712207E-01
  6.01581293980971E+05,  1.40301421557182E+06,  2.42876155580573E+05,  4.74410494725567E-01,  1.33803869486044E+00,  2.10087348667990E-01
  6.02899975358072E+05,  1.40404123004278E+06,  2.44039765565424E+05,  4.76046796524099E-01,  1.33955447313768E+00,  2.11360778522845E-01
  6.02761572954354E+05,  1.40418690610447E+06,  2.42836856992196E+05,  4.75883411182962E-01,  1.33966604893452E+00,  2.10126110927685E-01
  6.01021865672606E+05,  1.40344320636374E+06,  2.42345031584411E+05,  4.73820835225224E-01,  1.33848678476987E+00,  2.09549276856301E-01
  6.02312951570783E+05,  1.40316107402210E+06,  2.43365983172574E+05,  4.75264574902177E-01,  1.33833593615410E+00,  2.10615415274869E-01
  6.03313786353298E+05,  1.40436960400502E+06,  2.43137370001244E+05,  4.76533993065642E-01,  1.33998034423520E+00,  2.10455554844627E-01
  6.02292444851014E+05,  1.40446693310461E+06,  2.43984937481310E+05,  4.75418636782761E-01,  1.34001383233621E+00,  2.11307547038361E-01
  5.99780055953681E+05,  1.40342071575576E+06,  2.43094952569611E+05,  4.72436642197223E-01,  1.33834073851669E+00,  2.10287754118876E-01
  6.01961930853973E+05,  1.40390696391480E+06,  2.43215247182102E+05,  4.74956582868863E-01,  1.33922996818344E+00,  2.10484532064677E-01
  6.02405578205487E+05,  1.40226125955445E+06,  2.43545776946302E+05,  4.75260511893177E-01,  1.33721787233302E+00,  2.10756786096889E-01
  6.02228039410737E+05,  1.40321873964205E+06,  2.42119219821361E+05,  4.75144447240051E-01,  1.33834361478158E+00,  2.09333114429067E-01
  6.02422305746552E+05,  1.40383188320757E+06,  2.43591543213491E+05,  4.75476075757109E-01,  1.33920866929309E+00,  2.10877528951580E-01
  6.01970529509506E+05,  1.40437947036795E+06,  2.42195542872725E+05,  4.75003199230149E-01,  1.33978227150377E+00,  2.09461371111706E-01
  6.03493121650873E+05,  1.40474587569079E+06,  2.43456996863410E+05,  4.76791119145010E-01,  1.34049236699023E+00,  2.10807185479932E-01
  5.99780318171279E+05,  1.40432535512002E+06,  2.43125259998407E+05,  4.72550112248153E-01,  1.33948621015444E+00,  2.10360507782101E-01
  6.02136130454029E+05,  1.40429415365978E+06,  2.43250286248991E+05,  4.75202855379188E-01,  1.33974297901740E+00,  2.10541829379415E-01
  6.01083142162812E+05,  1.40428517194044E+06,  2.42412236657364E+05,  4.73995240921773E-01,  1.33956305164098E+00,  2.09659530035302E-01
  6.02581892517948E+05,  1.40220454546626E+06,  2.42525050285915E+05,  4.75427360673445E-01,  1.33712263602242E+00,  2.09711283203938E-01
  6.01663157907912E+05,  1.40376956346262E+06,  2.43426369569687E+05,  4.74609154406202E-01,  1.33902947471147E+00,  2.10690503630506E-01
  6.02092831407900E+05,  1.40412534492364E+06,  2.43589470131793E+05,  4.75140706153456E-01,  1.33953876857837E+00,  2.10881026509440E-01
  6.02278588092513E+05,  1.40370725470297E+06,  2.44358139894034E+05,  4.75317147450815E-01,  1.33906850528587E+00,  2.11656443315917E-01
  6.00581452980332E+05,  1.40357829492491E+06,  2.43614931684099E+05,  4.73371221723647E-01,  1.33866249269202E+00,  2.10847611806251E-01
  6.02076050155461E+05,  1.40399625443586E+06,  2.43396355164537E+05,  4.75102066409839E-01,  1.33936517002003E+00,  2.10677576881788E-01
  6.02619399658430E+05,  1.40238040658905E+06,  2.44053886757198E+05,  4.75526868146273E-01,  1.33741863160645E+00,  2.11291331663602E-01
  6.03434168686951E+05,  1.40441562371600E+06,  2.43203165812792E+05,  4.76678511897655E-01,  1.34005536706035E+00,  2.10529702936652E-01
  6.03479551378479E+05,  1.40618183335119E+06,  2.45241514376662E+05,  4.76993453972052E-01,  1.34238630438110E+00,  2.12707018706073E-01
  6.01952171569315E+05,  1.40266617168473E+06,  2.42430022915855E+05,  4.74775982187916E-01,  1.33762313440883E+00,  2.09623387238059E-01
  6.01817875414267E+05,  1.40396273440983E+06,  2.42260967742068E+05,  4.74780548659679E-01,  1.33923878028860E+00,  2.09505840267349E-01
  6.01895659658646E+05,  1.40329365968526E+06,  2.43274203628765E+05,  4.74807667921434E-01,  1.33844838841398E+00,  2.10515171067296E-01
  6.01738137170315E+05,  1.40347467090758E+06,  2.42321254600400E+05,  4.74632163473702E-01,  1.33861642367091E+00,  2.09543289827543E-01
  6.01694896544590E+05,  1.40343029854904E+06,  2.42976511252107E+05,  4.74591686924494E-01,  1.33858388441972E+00,  2.10210101916654E-01
  6.01179913439621E+05,  1.40487001723001E+06,  2.42877564150379E+05,  4.74189963964151E-01,  1.34033591000761E+00,  2.10166332731133E-01
  6.02048547468682E+05,  1.40298885522465E+06,  2.42629692485355E+05,  4.74928416414445E-01,  1.33805232647974E+00,  2.09844090995244E-01
  6.00418053455282E+05,  1.40230206479537E+06,  2.43002565403341E+05,  4.73017888698124E-01,  1.33699835846185E+00,  2.10156429857641E-01
  6.02515114041870E+05,  1.40456245208256E+06,  2.43524109183243E+05,  4.75669056026691E-01,  1.34014069332393E+00,  2.10846271145029E-01
  6.03442923685451E+05,  1.40512519479414E+06,  2.43434952518264E+05,  4.76780539118177E-01,  1.34096467446883E+00,  2.10795577544944E-01
  6.01280587474794E+05,  1.40381377593639E+06,  2.44035488459916E+05,  4.74197167486914E-01,  1.33906542739117E+00,  2.11303775098266E-01
  6.02665432377393E+05,  1.40275183828456E+06,  2.43395149989431E+05,  4.75611242433925E-01,  1.33786303970630E+00,  2.10634067095513E-01
  6.02862154755781E+05,  1.40408905032023E+06,  2.42297141856100E+05,  4.75973441886227E-01,  1.33952851144367E+00,  2.09572287552434E-01
  6.03182459027529E+05,  1.40435720455879E+06,  2.43596805226565E+05,  4.76396013434451E-01,  1.33996686669753E+00,  2.10926270642874E-01
  6.02581270675324E+05,  1.40355031253767E+06,  2.42473746452464E+05,  4.75594448443736E-01,  1.33882238219978E+00,  2.09721438485078E-01
  5.99593894827188E+05,  1.40316851381663E+06,  2.42801898025937E+05,  4.72190037368220E-01,  1.33798453128795E+00,  2.09972110167322E-01
  6.01568447923849E+05,  1.40432476360113E+06,  2.43799432950234E+05,  4.74580280692397E-01,  1.33973613089965E+00,  2.11093255365501E-01
  6.02212844173203E+05,  1.40369629863458E+06,  2.43401775471255E+05,  4.75219497465905E-01,  1.33900329631358E+00,  2.10669289601545E-01
  6.03698820018997E+05,  1.40546436452424E+06,  2.44019207022425E+05,  4.77125243548399E-01,  1.34144891425357E+00,  2.11423357329750E-01
  6.00659235853213E+05,  1.40179603573918E+06,  2.42483990534183E+05,  4.73215164108853E-01,  1.33636240688493E+00,  2.09608078875890E-01
  6.02153502556673E+05,  1.40376558650451E+06,  2.43465655241679E+05,  4.75163133110975E-01,  1.33908690824919E+00,  2.10738121235637E-01
  6.01830304965456E+05,  1.40452704506105E+06,  2.44169866364414E+05,  4.74908686699891E-01,  1.34004175434181E+00,  2.11490370426744E-01
  6.02784237025483E+05,  1.40525612509444E+06,  2.43232167545772E+05,  4.76051173454409E-01,  1.34103979289630E+00,  2.10577354012434E-01
  6.02276150827762E+05,  1.40319066378319E+06,  2.42720346785635E+05,  4.75211136569987E-01,  1.33834103166606E+00,  2.09947105301955E-01
  6.01994858978749E+05,  1.40518464441529E+06,  2.43015356782999E+05,  4.75146298017990E-01,  1.34084315091486E+00,  2.10338864136353E-01
  6.01300942339164E+05,  1.40290328644360E+06,  2.42932657724160E+05,  4.74080286741860E-01,  1.33786592219399E+00,  2.10132307864376E-01
  6.01893874766678E+05,  1.40399137918367E+06,  2.42780658365384E+05,  4.74879308001339E-01,  1.33931070285737E+00,  2.10038596261871E-01
  6.01925406802588E+05,  1.40453207278381E+06,  2.42277506843547E+05,  4.74970890200168E-01,  1.33997526821951E+00,  2.09548067661646E-01
  6.00517480399356E+05,  1.40326068613276E+06,  2.43269769879643E+05,  4.73253391241282E-01,  1.33823577937216E+00,  2.10477557827351E-01
  6.01607190271615E+05,  1.40415962237509E+06,  2.43124737824153E+05,  4.74587482857505E-01,  1.33950240252875E+00,  2.10396536366913E-01
  6.01936857387488E+05,  1.40308347376515E+06,  2.44630066873016E+05,  4.74858986707306E-01,  1.33825107238778E+00,  2.11898579483052E-01
  6.02421798220824E+05,  1.40426207500987E+06,  2.43215273120761E+05,  4.75520474384366E-01,  1.33973608452597E+00,  2.10510610458238E-01
  6.02341662337074E+05,  1.40260299692070E+06,  2.43105884418407E+05,  4.75218387320486E-01,  1.33762227036879E+00,  2.10323987282283E-01
  6.01635612422141E+05,  1.40458518330528E+06,  2.44972074774451E+05,  4.74715413376002E-01,  1.34012732433911E+00,  2.12310996471204E-01
  6.00918043813515E+05,  1.40296210783606E+06,  2.43144048657534E+05,  4.73661512403461E-01,  1.33790524303459E+00,  2.10340965465437E-01
  6.02032610018293E+05,  1.40313500154813E+06,  2.43844691979691E+05,  4.74956533635087E-01,  1.33829073861287E+00,  2.11096574091582E-01
  6.01418004045716E+05,  1.40416815992374E+06,  2.43066601743650E+05,  4.74373650305831E-01,  1.33948845983725E+00,  2.10328866642131E-01
  6.01575161020525E+05,  1.40384197267203E+06,  2.42730666966868E+05,  4.74502969398599E-01,  1.33907787332850E+00,  2.09977087397913E-01
  6.01603574750289E+05,  1.40250289585024E+06,  2.43855792757888E+05,  4.74395592087928E-01,  1.33743909878062E+00,  2.11068326996774E-01
  6.00648819474321E+05,  1.40345086053342E+06,  2.42526935102411E+05,  4.73409129535571E-01,  1.33845787200807E+00,  2.09723517033403E-01
  6.02623826081647E+05,  1.40404071687651E+06,  2.42914582380704E+05,  4.75711081603168E-01,  1.33946824345490E+00,  2.10197212680037E-01
  6.01540627362833E+05,  1.40452504593621E+06,  2.44022576046681E+05,  4.74577604250132E-01,  1.33999832092707E+00,  2.11331457087187E-01
  6.00893924211179E+05,  1.40394964949505E+06,  2.42041360072649E+05,  4.73731568159948E-01,  1.33909965408888E+00,  2.09259127435753E-01
  6.00361165090421E+05,  1.40225985723394E+06,  2.43054924548668E+05,  4.72949155801063E-01,  1.33693956979335E+00,  2.10205804046743E-01
  6.03168826974539E+05,  1.40345631749287E+06,  2.43474790320164E+05,  4.76267527819842E-01,  1.33882158035207E+00,  2.10756813318284E-01
  6.02398535633341E+05,  1.40521265027258E+06,  2.44656271877298E+05,  4.75642709940888E-01,  1.34100306767980E+00,  2.12032519547901E-01
  6.01893054671173E+05,  1.40306188917071E+06,  2.42944557231881E+05,  4.74767437397242E-01,  1.33814192819985E+00,  2.10165937912794E-01
  6.00956543537692E+05,  1.40393594605104E+06,  2.43249866803320E+05,  4.73828960400693E-01,  1.33914375974070E+00,  2.10497345852230E-01
  6.01723040321453E+05,  1.40417582908107E+06,  2.43644551228222E+05,  4.74730569939377E-01,  1.33956162172102E+00,  2.10931356352654E-01
  6.02904454754335E+05,  1.40363396425563E+06,  2.42905128535007E+05,  4.75977601227391E-01,  1.33898707511326E+00,  2.10176108390560E-01
  6.01881588333581E+05,  1.40443118123648E+06,  2.44352610607053E+05,  4.74957835228175E-01,  1.33993436180787E+00,  2.11676871236209E-01
  6.00895398155473E+05,  1.40360443317157E+06,  2.42706770560369E+05,  4.73706932030090E-01,  1.33869238592192E+00,  2.09924428458081E-01
  6.01765311995493E+05,  1.40461787605239E+06,  2.43237049958135E+05,  4.74824543928694E-01,  1.34010711131116E+00,  2.10535502908171E-01
  6.01775668581950E+05,  1.40326979974462E+06,  2.44114534332856E+05,  4.74690147910926E-01,  1.33844247566005E+00,  2.11375717547167E-01
  6.03069818569015E+05,  1.40475244943704E+06,  2.43017810194171E+05,  4.76306131703078E-01,  1.34042698170072E+00,  2.10346319874644E-01
  6.01209117711356E+05,  1.40417659341367E+06,  2.43168079363286E+05,  4.74140090792667E-01,  1.33947765944040E+00,  2.10429229636128E-01
  6.02597727747180E+05,  1.40378852122716E+06,  2.43602557905329E+05,  4.75669649305816E-01,  1.33917373507025E+00,  2.10891332234870E-01
  6.01126259949993E+05,  1.40230423385138E+06,  2.43425513916270E+05,  4.73825782804046E-01,  1.33710519985416E+00,  2.10607117553671E-01
  6.00896950788457E+05,  1.40455241868817E+06,  2.44269560847827E+05,  4.73861938407353E-01,  1.33996509213596E+00,  2.11568753493350E-01
  6.01685442248550E+05,  1.40387020171413E+06,  2.42790409711412E+05,  4.74633214763581E-01,  1.33913004753246E+00,  2.10040921701753E-01
  6.02805472908210E+05,  1.40427274588372E+06,  2.42530094211652E+05,  4.75936177487569E-01,  1.33976558034272E+00,  2.09816835982159E-01
  6.01597202709383E+05,  1.40476216156939E+06,  2.42693299947463E+05,  4.74641233780430E-01,  1.34024273635452E+00,  2.09977234912461E-01
  6.03122166065454E+05,  1.40364867872532E+06,  2.43791371882628E+05,  4.76244438261038E-01,  1.33907339247698E+00,  2.11092151010144E-01
  6.02094595999407E+05,  1.40382781016528E+06,  2.42688107143000E+05,  4.75086287117373E-01,  1.33912207702351E+00,  2.09941564388671E-01
  6.00633575385432E+05,  1.40216999344988E+06,  2.42879795709581E+05,  4.73238664740228E-01,  1.33685285453128E+00,  2.10031070854342E-01
  6.03658903230715E+05,  1.40623452450584E+06,  2.43791720666276E+05,  4.77168494734113E-01,  1.34240861805963E+00,  2.11225050009929E-01
  6.02290469298847E+05,  1.40348877111019E+06,  2.43199987820871E+05,  4.75273991212654E-01,  1.33874210361155E+00,  2.10458759121050E-01
  6.02252592186447E+05,  1.40540926279445E+06,  2.43229020213529E+05,  4.75470291956265E-01,  1.34116889798371E+00,  2.10572227693928E-01
  6.01098293529378E+05,  1.40412415832427E+06,  2.42834276466987E+05,  4.74003056385437E-01,  1.33938129248539E+00,  2.10085314241798E-01
  6.02107040962647E+05,  1.40340489282763E+06,  2.43312639950538E+05,  4.75060554604135E-01,  1.33861926854821E+00,  2.10562999868652E-01
  6.01383016700814E+05,  1.40130386912817E+06,  2.43255638918120E+05,  4.73984810343458E-01,  1.33586560535784E+00,  2.10395529100409E-01
  6.02066120589053E+05,  1.40405941907246E+06,  2.43252759376342E+05,  4.75094337791652E-01,  1.33943814264705E+00,  2.10531793836741E-01
  6.01908598900120E+05,  1.40324006908197E+06,  2.43442565496678E+05,  4.74821127488992E-01,  1.33839058940636E+00,  2.10683992393152E-01
  6.00065185456155E+05,  1.40268846088413E+06,  2.42706677008207E+05,  4.72660465269856E-01,  1.33743035144114E+00,  2.09861067942431E-01
  6.00863948412661E+05,  1.40377672201619E+06,  2.43148205492262E+05,  4.73703737159963E-01,  1.33892636361646E+00,  2.10384489599510E-01
